Date,Open_M,High_M,Low_M,Close_M,Adj_Close_M,Volume_M,Open_V,High_V,Low_V,Close_V,Adj_Close_V,Volume_V,Price_Change_M,Price_Change_V,Pct_Change_M,Pct_Change_V,Volatility_M,Volatility_V,MA7_Close_M,MA7_Close_V,MA30_Close_M,MA30_Close_V,Volume_MA7_M,Volume_MA7_V,Volume_Ratio_MV,Day_of_Week,Month,Year
2010-09-30,22.381001,22.629999,22.275999,22.4,20.814642,12062000,18.684999,18.7425,18.452499,18.565001,16.812677,23144000,0.018998999999997324,-0.11999800000000249,0.08488896452842892,-0.642215715398232,0.35400000000000276,0.2900010000000002,22.171857142857142,18.175357714285713,20.84133316666667,17.586666933333333,12301000.0,24882342.85714286,0.5211717939854822,Thursday,9,2010
2010-10-01,22.5,22.6,22.27,22.478001,20.887117,9572000,18.684999,18.692499,18.2925,18.33,16.599859,18121600,-0.02199900000000099,-0.35499900000000295,-0.09777333333333774,-1.8999144714966425,0.33000000000000185,0.3999990000000011,22.254000142857144,18.27178614285714,20.894299866666664,17.6007503,11799142.857142856,23781657.14285714,0.5282094296309376,Friday,10,2010
2010-10-04,22.558001,22.716,21.9,22.264,20.688274,14600000,18.315001,18.59,18.145,18.309999,16.581747,23152000,-0.2940010000000015,-0.0050019999999975084,-1.3033114060062392,-0.027310945819754576,0.8160000000000025,0.4450000000000003,22.299857142857142,18.352500142857142,20.948533233333333,17.626916933333334,11268571.42857143,23234228.57142857,0.6306150656530753,Monday,10,2010
2010-10-05,22.601999,22.799,22.427,22.59,20.99119,12251000,18.530001,18.747499,18.415001,18.747499,16.977949,20658000,-0.011998999999999427,0.21749800000000263,-0.05308822463004014,1.1737614045460798,0.3719999999999999,0.33249800000000107,22.36171428571429,18.446071285714286,21.017566600000002,17.6675002,11312000.0,23181257.14285714,0.5930390163617001,Tuesday,10,2010
2010-10-06,22.594999,22.594999,22.174,22.33,20.749594,8055000,18.764999,18.875,18.450001,18.557501,16.805885,15120800,-0.2649990000000031,-0.20749800000000107,-1.172821472574542,-1.1057714418210258,0.4209990000000019,0.4249989999999997,22.375,18.490000000000002,21.086866633333333,17.6972502,11158285.714285715,22470171.42857143,0.5327099095285964,Wednesday,10,2010
2010-10-07,22.466999,22.5,22.076,22.086,20.536661,5982000,18.57,18.6975,18.385,18.4025,16.665508,9975200,-0.38099900000000275,-0.16750000000000043,-1.6958161612950742,-0.9019924609585376,0.4239999999999995,0.3125,22.344428714285716,18.502143,21.136033299999998,17.720166866666666,10585714.285714285,19721942.85714286,0.5996872243163044,Thursday,10,2010
2010-10-08,22.111,22.305,21.93,22.259001,20.697523,8618000,18.422501,18.512501,18.2925,18.5,16.753811,9381600,0.14800100000000072,0.07749899999999954,0.6693546198724648,0.4206757812090744,0.375,0.2200009999999999,22.34385742857143,18.4875,21.2007667,17.75425016666667,10162857.142857144,17079028.57142857,0.9186066342628123,Friday,10,2010
2010-10-11,22.231001,22.423,22.110001,22.285999,20.722628,4560000,18.4625,18.6975,18.4575,18.5725,16.819471,10399200,0.05499800000000121,0.11000000000000298,0.24739326852624052,0.5958023019634556,0.3129989999999978,0.240000000000002,22.32757157142857,18.48857128571429,21.254899966666667,17.780750166666667,9091142.857142856,15258342.857142856,0.43849526886683593,Monday,10,2010
2010-10-12,22.164,22.266001,22.0,22.212999,20.654753,6982000,18.530001,18.6325,18.389999,18.5625,16.810413,13899200,0.04899899999999846,0.03249900000000139,0.22107471575527185,0.1753858513013647,0.26600099999999927,0.24250100000000074,22.289714142857143,18.521785571428573,21.3196666,17.820000166666667,8721142.857142856,14655142.857142856,0.502331069414067,Tuesday,10,2010
2010-10-13,22.299999,23.141001,22.282,23.089001,21.469301,18800000,18.6775,19.25,18.575001,19.235001,17.419439,29848000,0.789002,0.557501000000002,3.538125719198463,2.984880203453364,0.8590009999999992,0.6749989999999997,22.40757142857143,18.653928714285716,21.428099966666664,17.8863335,9321142.857142856,15611714.285714285,0.6298579469311176,Wednesday,10,2010
2010-10-14,23.082001,23.434999,22.926001,23.266001,21.633883,19475000,19.165001,19.432501,19.0725,19.2925,17.471512,21303200,0.1839999999999975,0.12749900000000025,0.7971579240465222,0.665269988767547,0.5089980000000018,0.3600009999999969,22.504143,18.731786,21.533366666666666,17.941666833333333,10353142.857142856,15703885.714285715,0.9141819069435577,Thursday,10,2010
2010-10-15,23.368,23.563999,23.103001,23.370001,21.730589,10996000,19.440001,19.475,19.155001,19.4,17.568863,14348000,0.0020009999999999195,-0.040001000000000175,0.008562992125983908,-0.2057664503206568,0.460998,0.3199990000000028,22.65271457142857,18.852143,21.629933366666666,17.988500133333336,10773285.714285715,15593485.714285715,0.7663785893504321,Friday,10,2010
2010-10-18,23.49,23.684,23.422001,23.545,21.893314,8128000,19.377501,19.592501,19.1875,19.59,17.740929,20168800,0.05500000000000327,0.2124990000000011,0.2341421881651906,1.096627475338544,0.2619989999999994,0.4050009999999986,22.861143142857145,19.021785857142856,21.724833366666665,18.037333466666666,11079857.142857144,17049714.285714287,0.4029986910475586,Monday,10,2010
2010-10-19,23.361,24.056,23.25,23.705,22.042091,15936000,19.4025,19.889999,19.309999,19.387501,17.557533,28970400,0.34399999999999764,-0.01499899999999954,1.4725397029236662,-0.07730447107331292,0.8060000000000009,0.5799999999999983,23.067714428571428,19.148571714285715,21.846600033333335,18.08775016666667,12125285.714285715,19848114.285714287,0.550078701018971,Tuesday,10,2010
2010-10-20,23.714001,24.16,23.483999,24.052,22.364748,9217000,19.440001,19.9825,19.315001,19.879999,18.00355,19824000,0.33799899999999994,0.4399980000000028,1.4253141003072403,2.263364081102685,0.6760009999999994,0.667499000000003,23.320000285714283,19.335357285714284,22.000333333333334,18.179166766666665,12790571.42857143,21194514.285714287,0.4649414850686037,Wednesday,10,2010
2010-10-21,24.044001,24.625,24.044001,24.319,22.61302,11449000,19.862499,20.219999,19.645,19.799999,17.931105,19506400,0.27499899999999755,-0.0625,1.1437322765042204,-0.3146633261001045,0.5809989999999985,0.5749990000000018,23.62085757142857,19.51214285714286,22.171033333333334,18.282666733333333,13428714.285714285,21995542.85714286,0.5869355698642497,Thursday,10,2010
2010-10-22,24.4,24.523001,24.110001,24.264,22.561874,6182000,19.7875,19.967501,19.6775,19.8225,17.951479,14815600,-0.13599999999999923,0.03500000000000014,-0.5573770491803248,0.17687934301958377,0.41300000000000026,0.2900010000000002,23.788714571428567,19.596071285714288,22.3193667,18.376000100000002,11626142.857142856,19848057.14285714,0.41726288506709147,Friday,10,2010
2010-10-25,24.41,24.85,24.327999,24.514999,22.795259,9933000,20.002501,20.1775,19.9125,20.157499,18.254858,16515600,0.1049989999999994,0.15499800000000263,0.4301474805407595,0.774893099617906,0.522001000000003,0.264999999999997,23.967142857142857,19.719642571428572,22.493100033333334,18.502250033333333,10263000.0,19164114.285714287,0.6014313739736976,Monday,10,2010
2010-10-26,24.5,24.594999,24.268,24.351999,22.643696,9054000,20.045,20.0825,19.844999,20.0075,18.11902,15630400,-0.14800100000000072,-0.03750000000000142,-0.6040857142857172,-0.18707907208780952,0.3269990000000007,0.23750099999999819,24.107428285714285,19.806428285714283,22.639,18.60983333333333,9985571.42857143,19347314.285714287,0.5792558091923431,Tuesday,10,2010
2010-10-27,24.259001,24.622,24.259001,24.576,22.851988,9034000,20.0725,20.15,19.790001,19.98,18.094114,20665600,0.31699899999999914,-0.09250000000000114,1.3067273462744782,-0.46082949308756327,0.3629989999999985,0.3599989999999984,24.254714000000003,19.86214257142857,22.7576,18.701416666666667,10115000.0,19418285.714285713,0.4371515949210282,Wednesday,10,2010
2010-10-28,24.490999,24.490999,23.742001,23.952,22.271759,13105000,19.834999,19.875,18.83,19.112499,17.308498,44460800,-0.5389989999999969,-0.7225000000000001,-2.2008044669798768,-3.642551229773191,0.7489980000000003,1.0450000000000017,24.289999714285717,19.82285657142857,22.855033366666664,18.768666666666665,9710571.42857143,21631200.0,0.29475403051676985,Thursday,10,2010
2010-10-29,23.995001,24.349001,23.93,24.006001,22.321978,8065000,19.1,19.6075,19.084999,19.540001,17.695642,22865200,0.011000000000002785,0.44000099999999875,0.04584288202364645,2.3036701570680562,0.4190010000000015,0.5225010000000019,24.28342842857143,19.77428542857143,22.94300003333333,18.84925006666667,9546000.0,22065657.14285714,0.35271941640571697,Friday,10,2010
2010-11-01,24.261,24.295,23.823,23.899,22.222471,8713000,19.645,19.695,19.174999,19.33,17.505472,13677200,-0.3619999999999983,-0.3150000000000013,-1.4921066732616064,-1.6034614405701264,0.4720000000000013,0.5200010000000006,24.223428428571427,19.707142714285713,23.010600033333333,18.90766676666667,9155142.857142856,21232914.285714287,0.637045594127453,Monday,11,2010
2010-11-02,24.75,24.829,24.318001,24.598,22.872444,18490000,19.540001,19.6675,19.370001,19.605,17.754509,15381600,-0.15200000000000102,0.06499900000000025,-0.6141414141414183,0.33264583763327465,0.5109990000000018,0.29749900000000196,24.271142714285713,19.67607128571429,23.1072334,18.9783334,10913428.57142857,21313771.42857143,1.2020856087793208,Tuesday,11,2010
2010-11-03,24.67,25.200001,24.65,25.183001,23.416403,15721000,19.6425,19.805,19.5,19.75,17.885822,14124400,0.5130009999999992,0.1075000000000017,2.0794527766518,0.547282677866879,0.5500010000000017,0.3049999999999997,24.366571571428572,19.61785714285714,23.21656676666667,19.048166700000003,11740285.714285715,20972171.42857143,1.1130384299510068,Wednesday,11,2010
2010-11-04,25.25,25.497999,25.129999,25.489,23.700937,11751000,19.9275,20.025,19.764999,19.997499,18.10997,20202000,0.23900000000000077,0.06999900000000281,0.9465346534653496,0.3512683477606464,0.36799999999999855,0.26000099999999904,24.52900028571429,19.616428428571428,23.334766733333332,19.123249966666666,12125571.42857143,21625257.14285714,0.5816750816750816,Thursday,11,2010
2010-11-05,25.649,25.688999,25.365999,25.629,23.831125,10195000,20.067499,20.1175,19.7875,19.950001,18.066952,23766400,-0.019999999999999574,-0.11749800000000121,-0.07797574954189081,-0.5855139197963892,0.3230000000000004,0.3299999999999983,24.679428857142856,19.612142857142857,23.450500066666667,19.18516663333333,12291428.57142857,22068228.57142857,0.4289669449306584,Friday,11,2010
2010-11-08,25.5,25.587999,25.125,25.275999,23.502884,8045000,19.85,19.9575,19.65,19.6775,17.820162,12224800,-0.22400100000000123,-0.17250000000000298,-0.8784352941176519,-0.8690176322418286,0.46299899999999994,0.307500000000001,24.868571571428568,19.692857285714286,23.551800033333336,19.232749966666667,11568571.42857143,17463085.714285713,0.658088475885086,Monday,11,2010
2010-11-09,25.312,25.379999,25.066,25.152,23.387585,6244000,19.747499,19.875,19.51,19.58,17.731865,10806400,-0.16000000000000014,-0.16749900000000295,-0.6321112515802787,-0.8482036130246314,0.3139990000000026,0.36499999999999844,25.032285714285713,19.698571428571427,23.646866733333333,19.274833333333333,11308428.57142857,15740400.0,0.5778057447438555,Tuesday,11,2010
2010-11-10,25.201,25.4,25.09,25.357,23.578196,5776000,19.625,19.827499,19.502501,19.8225,17.951479,11910800,0.1559999999999988,0.19750000000000156,0.6190230546406841,1.0063694267516003,0.3099999999999987,0.3249980000000008,25.240571428571428,19.76892857142857,23.750000066666665,19.315499966666668,10888857.142857144,15488057.142857144,0.48493803942640296,Wednesday,11,2010
2010-11-11,25.207001,25.487,25.141001,25.207001,23.438723,4812000,19.727501,19.872499,19.51,19.805,17.93564,9205200,0.0,0.07749899999999954,0.0,0.39284752792560773,0.34599899999999906,0.3624989999999997,25.32757157142857,19.797500000000003,23.843566766666665,19.356833266666666,8934857.142857144,14605714.285714285,0.5227480119932212,Thursday,11,2010
2010-11-12,25.002001,25.1,24.261,24.316999,22.611153,11052000,19.6425,19.702499,19.227501,19.235001,17.419439,13316000,-0.6850020000000008,-0.40749899999999784,-2.73978870731187,-2.074578083237866,0.8390000000000022,0.47499799999999937,25.203857,19.723928714285712,23.904866700000003,19.386999966666668,8267857.142857143,14490228.57142857,0.8299789726644639,Friday,11,2010
2010-11-15,24.282,24.749001,23.973,24.292999,22.58884,8058000,19.379999,19.465,19.08,19.09,17.288124,13310000,0.010998999999998205,-0.28999900000000167,0.04529692776541555,-1.4963829461497995,0.7760010000000008,0.38500000000000156,25.032999714285715,19.594286,23.9725,19.413,7740285.714285715,13505657.142857144,0.6054094665664913,Monday,11,2010
2010-11-16,24.07,24.07,23.271999,23.306,21.671082,14991000,18.889999,19.075001,18.565001,18.747499,16.977949,20359200,-0.7639999999999993,-0.1424999999999983,-3.174075612796009,-0.7543674300882615,0.7980009999999993,0.5100000000000016,24.70114257142857,19.422499999999996,23.996366666666667,19.413,8425428.57142857,13018914.285714285,0.736325592361193,Tuesday,11,2010
2010-11-17,23.374001,23.905001,23.291,23.457001,21.811485,10875000,18.725,19.0875,18.715,18.932501,17.179852,14880000,0.08300000000000196,0.20750099999999705,0.35509538995913437,1.1081495327102646,0.6140009999999982,0.3724999999999987,24.44128571428572,19.316071571428573,24.033933366666666,19.4255,8829714.285714285,13398228.57142857,0.7308467741935484,Wednesday,11,2010
2010-11-18,23.806999,24.360001,23.67,24.249001,22.547922,10571000,19.067499,19.275,19.0425,19.235001,17.454355,17200800,0.4420019999999987,0.16750199999999893,1.8566052781368987,0.8784686444719306,0.6900009999999988,0.23249999999999815,24.312285857142857,19.266786,24.1060334,19.453250033333333,9447857.142857144,14311714.285714285,0.6145644388633087,Thursday,11,2010
2010-11-19,24.423,24.499001,24.174999,24.388,22.677176,9330000,19.200001,19.389999,19.190001,19.262501,17.4793,10312000,-0.03499999999999659,0.0625,-0.1433075379764836,0.3255208163791241,0.3240020000000001,0.1999980000000008,24.173857285714288,19.18678614285714,24.177000033333336,19.478666733333334,9955571.42857143,14083314.285714285,0.9047711404189294,Friday,11,2010
2010-11-22,24.252001,24.416,24.1,24.341,22.633472,6292000,19.1675,19.245001,18.82,18.865,17.118605,19955600,0.08899900000000116,-0.302500000000002,0.36697590438001865,-1.5781922525107708,0.31599999999999895,0.4250009999999982,24.050142857142855,19.052500428571427,24.24550006666667,19.488416733333334,10167000.0,15619085.714285715,0.31529996592435205,Monday,11,2010
2010-11-23,24.152,24.236,23.548,23.565001,21.911909,11405000,18.75,18.7875,18.627501,18.6625,16.934841,14625600,-0.5869990000000023,-0.08749999999999858,-2.4304364027823877,-0.46666666666665907,0.6880000000000024,0.15999900000000267,23.942714571428574,18.97071457142857,24.2905668,19.491750066666665,10217428.57142857,15806171.42857143,0.7797970681544689,Tuesday,11,2010
2010-11-24,23.65,24.086,23.65,23.778999,22.110889,9015000,18.877501,19.0,18.7875,18.955,17.200272,17354800,0.1289990000000003,0.07749899999999954,0.5454503171247371,0.4105363310535624,0.43599999999999994,0.21249999999999858,23.869286,18.951428857142854,24.313566733333335,19.482416699999998,10354142.857142856,16384000.0,0.5194528314933045,Wednesday,11,2010
2010-11-26,23.694,23.694,23.299999,23.514999,21.865414,7351000,18.825001,18.9475,18.807501,18.870001,17.12314,4349600,-0.17900099999999952,0.04499999999999815,-0.7554697391744726,0.23904381200297495,0.3940009999999994,0.1399990000000031,23.899143000000002,18.968929142857142,24.321866666666665,19.4683334,9262714.285714285,14096914.285714285,1.6900404634908957,Friday,11,2010
2010-11-29,23.49,23.606001,23.000999,23.556,21.903542,8736000,18.807501,18.807501,18.23,18.547501,16.830498,21576400,0.0660000000000025,-0.259999999999998,0.2809706257982227,-1.382427149678195,0.6050019999999989,0.577500999999998,23.913285714285713,18.913929142857143,24.328066633333332,19.439916766666666,8957142.857142856,15053542.857142856,0.40488682078567323,Monday,11,2010
2010-11-30,23.379999,23.857,23.301001,23.702999,22.040228,15648000,18.385,18.57,18.3125,18.4625,16.753365,18542000,0.32299999999999685,0.07749999999999702,1.381522728037742,0.42153929834102266,0.5559989999999999,0.2575000000000003,23.835285428571428,18.803571857142856,24.333333266666667,19.402333433333332,9682428.57142857,15245142.857142856,0.8439219070218963,Tuesday,11,2010
2010-12-01,24.191999,25.0,24.066,24.819,23.07794,14105000,18.735001,18.870001,18.612499,18.805,17.064159,22343200,0.6270009999999999,0.06999899999999926,2.5917701137471107,0.3736268815784918,0.934000000000001,0.2575019999999988,23.896856857142858,18.738214571428568,24.370466599999997,19.382916733333335,10364571.42857143,16963885.714285713,0.6312882666762147,Wednesday,12,2010
2010-12-02,24.809999,24.919001,24.528,24.919001,23.170929,10802000,18.8925,19.2675,18.877501,19.25,17.467958,26758800,0.10900200000000027,0.3575000000000017,0.43934705519335276,1.8922852983988447,0.3910010000000028,0.38999899999999954,23.979428428571428,18.79321457142857,24.399366633333333,19.36191676666667,11008857.142857144,17935771.42857143,0.40368028461664945,Thursday,12,2010
2010-12-03,24.799,24.938999,24.518,24.908001,23.160694,7642000,19.182501,19.385,19.055,19.3375,17.547359,20678400,0.10900099999999924,0.1549990000000001,0.4395378845921176,0.8080228954503905,0.42099899999999835,0.33000000000000185,24.17128557142857,18.889643142857143,24.418999999999997,19.346500133333333,10471285.714285715,18800457.14285714,0.36956437635406997,Friday,12,2010
2010-12-06,24.725,25.360001,24.725,25.316,23.540071,7605000,19.325001,19.5875,19.2875,19.577499,17.765141,18351200,0.5909999999999975,0.2524979999999992,2.390293225480273,1.306587254510358,0.635000999999999,0.29999999999999716,24.39085714285714,18.97857157142857,24.454066666666666,19.338333433333332,10269857.142857144,18942800.0,0.4144143162300013,Monday,12,2010
2010-12-07,25.451,25.566,24.650999,24.677999,22.946825,8389000,19.747499,19.942499,19.202499,19.219999,17.440739,25374800,-0.7730010000000007,-0.5274999999999999,-3.037212683195162,-2.671224340864632,0.9150010000000002,0.740000000000002,24.557,19.028571285714285,24.4595,19.307083433333336,10418142.857142856,21946400.0,0.3306035909642638,Tuesday,12,2010
2010-12-08,24.669001,25.075001,24.618,25.063999,23.305748,8361000,19.25,19.5375,19.25,19.485001,17.681208,14308800,0.3949979999999975,0.23500100000000046,1.6011917142489778,1.220784415584418,0.45700100000000177,0.2875000000000014,24.772428428571427,19.162499857142855,24.483233333333335,19.289666800000003,10364571.42857143,20908171.42857143,0.5843257296209325,Wednesday,12,2010
2010-12-09,25.049,25.414,24.68,25.122,23.359678,7740000,19.5375,19.797501,19.325001,19.780001,17.948896,14858400,0.0730000000000004,0.2425009999999972,0.2914287995528779,1.241207933461278,0.7340000000000018,0.47250000000000014,24.97514285714286,19.350714285714286,24.501433333333335,19.283000166666667,9234857.142857144,20381942.85714286,0.5209174608302375,Thursday,12,2010
2010-12-10,25.153,25.476,25.033001,25.476,23.688852,8104000,19.7575,20.059999,19.7575,20.049999,18.193897,23734800,0.3230000000000004,0.2924989999999994,1.2841410567327969,1.480445400480827,0.44299900000000036,0.30249900000000096,25.069,19.528571285714285,24.552233333333334,19.314250166666667,8377571.428571428,20580742.85714286,0.34143957395891267,Friday,12,2010
2010-12-13,25.458,26.072001,25.254999,25.934999,24.115654,13835000,20.075001,20.4375,19.875,20.2225,18.35043,40988400,0.47699900000000284,0.14749899999999982,1.8736703590227153,0.7347396894276609,0.8170019999999987,0.5625,25.21414257142857,19.667499857142854,24.616533266666668,19.33700013333333,8810857.142857144,22613542.85714286,0.33753452196231126,Monday,12,2010
2010-12-14,25.955,26.0,25.370001,25.412001,23.629345,7172000,20.192499,20.297501,20.0375,20.16,18.293715,24787600,-0.5429989999999982,-0.03249900000000139,-2.092078597572715,-0.160945903723959,0.6299990000000015,0.26000099999999904,25.28614257142857,19.784999857142857,24.666966633333335,19.364666800000002,8743714.285714285,23200571.42857143,0.2893382174958447,Tuesday,12,2010
2010-12-15,25.497,25.6,24.790001,24.922001,23.173721,12579000,20.047501,20.094999,19.1875,19.235001,17.454355,45802000,-0.5749989999999983,-0.8125,-2.255163352551274,-4.052874221081221,0.8099990000000012,0.9074990000000014,25.229857,19.73607157142857,24.677766666666667,19.3523335,9454285.714285715,27122114.285714287,0.27463866206715865,Wednesday,12,2010
2010-12-16,25.0,25.400999,21.83,22.349001,20.781214,90628000,19.295,19.875,16.647499,16.797501,15.242501,202230800,-2.6509989999999988,-2.4974990000000012,-10.603995999999995,-12.943762632806433,3.5709990000000005,3.227501,24.897143,19.39000042857143,24.5833,19.253916866666668,21202714.285714287,52387257.14285714,0.44814143048437727,Thursday,12,2010
2010-12-17,22.417999,22.521999,21.5,22.125999,20.573854,63476000,17.075001,17.145,16.625,16.725,15.176707,167890800,-0.29199999999999804,-0.3500009999999989,-1.3025248149935151,-2.049786117142827,1.021999000000001,0.5199999999999996,24.477428714285715,18.99571457142857,24.47119996666667,19.144833566666666,29076285.714285713,74327542.85714285,0.3780790847384133,Friday,12,2010
2010-12-20,22.129999,22.489,22.101,22.354,20.785856,27406000,16.875,17.055,16.75,16.997499,15.423987,64190800,0.22400099999999767,0.12249900000000125,1.0122051971172599,0.7259200000000074,0.3880000000000017,0.3049999999999997,24.082000142857144,18.598214285714285,24.3620333,19.046416833333335,31885714.285714287,81375028.57142857,0.4269459174835023,Monday,12,2010
2010-12-21,22.48,22.6,21.851,21.978001,20.436237,32115000,17.17,17.2125,16.969999,17.012501,15.437595,43468400,-0.5019990000000014,-0.1574990000000014,-2.2330916370106824,-0.9172917880023377,0.7490000000000023,0.2425009999999972,23.582286000000003,18.164286,24.25210003333333,18.95758353333333,35315857.14285714,84194114.28571428,0.7388125626892179,Tuesday,12,2010
2010-12-22,21.959999,22.146999,21.542,21.74,20.214931,24424000,17.067499,17.192499,17.014999,17.137501,15.551023,23286800,-0.2199990000000014,0.07000199999999879,-1.001816985510798,0.4101479660259466,0.6049989999999994,0.177500000000002,22.983000428571433,17.72357185714286,24.138366700000002,18.876166899999998,36828571.428571425,81665314.28571428,1.048834532868406,Wednesday,12,2010
2010-12-23,21.729,21.847,21.674,21.83,20.298613,12985000,17.0825,17.2325,17.065001,17.182501,15.591859,16600800,0.10099999999999909,0.1000009999999989,0.46481660453771045,0.5854002634274779,0.17300000000000182,0.16749900000000295,22.471286,17.298214857142856,24.02080003333333,18.788166933333333,37659000.0,80495771.42857143,0.7821912197002554,Thursday,12,2010
2010-12-27,21.83,22.518,21.754,22.465,20.889072,14670000,17.17,17.7925,17.1625,17.702499,16.063726,31037600,0.6350000000000016,0.5324989999999978,2.908841044434272,3.101333721607442,0.7639999999999993,0.629999999999999,22.120285857142857,17.079286,23.929399999999998,18.718083566666667,37957714.28571428,78386571.42857143,0.4726525246797433,Monday,12,2010
2010-12-28,22.500999,22.674999,22.309,22.452,20.876984,9294000,17.84,17.950001,17.625,17.682501,16.045582,19129600,-0.04899899999999846,-0.1574990000000014,-0.21776366462661706,-0.882841928251129,0.36599899999999863,0.3250010000000003,22.134999999999998,17.205714571428572,23.867233366666664,18.666333566666665,26338571.42857143,52229257.14285714,0.48584392773502844,Tuesday,12,2010
2010-12-29,22.440001,22.613001,22.370001,22.546,20.964396,6478000,17.727501,17.795,17.5825,17.65,16.016081,12998000,0.10599900000000062,-0.0775010000000016,0.4723662891102395,-0.4371794986783619,0.2430000000000021,0.21250000000000213,22.19500014285714,17.33785742857143,23.80900006666667,18.618333566666664,18196000.0,30101714.285714287,0.4983843668256655,Wednesday,12,2010
2010-12-30,22.5,22.6,22.354,22.372,20.802593,7649000,17.68,17.6875,17.530001,17.5725,15.945748,11019200,-0.1280000000000001,-0.10749999999999815,-0.5688888888888894,-0.6080316742081344,0.24600000000000222,0.1574990000000014,22.197571571428572,17.42000042857143,23.777866733333333,18.579166933333333,15373571.42857143,22505771.42857143,0.6941520255553942,Thursday,12,2010
2010-12-31,22.353001,22.568001,22.305,22.410999,20.838863,3826000,17.57,17.6175,17.487499,17.594999,15.966166,11102000,0.057998000000001326,0.024999000000001104,0.25946404243439763,0.1422822993739391,0.26300099999999915,0.13000100000000003,22.25942842857143,17.50321442857143,23.743,18.534583533333333,11332285.714285715,17882000.0,0.3446225905242299,Friday,12,2010
2011-01-03,22.643999,22.648001,21.933001,22.084999,20.535742,19272000,17.6,17.73,17.547501,17.629999,15.997926,25710000,-0.559000000000001,0.02999900000000011,-2.4686452247237827,0.17044886363636425,0.7149999999999999,0.18249899999999997,22.308714,17.573571285714284,23.6708666,18.481083466666668,10596285.714285715,18228171.42857143,0.7495915985997667,Monday,1,2011
2011-01-04,22.122999,22.370001,22.087999,22.370001,20.800737,13638000,17.7325,17.737499,17.565001,17.65,16.016081,18138000,0.2470019999999984,-0.08250000000000313,1.1164941968310824,-0.465247427040762,0.28200199999999853,0.17249800000000093,22.385856999999998,17.64035685714286,23.603599966666664,18.42733343333333,10689571.42857143,18447771.42857143,0.7519020840224943,Tuesday,1,2011
2011-01-05,22.370001,23.183001,22.368999,23.028999,21.413513,27856000,17.709999,18.0825,17.67,18.022499,16.354094,38512800,0.6589980000000004,0.3125,2.9459006282565676,1.764539907653298,0.8140020000000021,0.41249999999999787,22.466428285714283,17.68607114285714,23.5598666,18.399250066666664,12573285.714285715,19515657.14285714,0.7232919964271619,Wednesday,1,2011
2011-01-06,23.159,23.264999,22.809999,23.112,21.504696,15872000,18.182501,18.387501,18.127501,18.2925,16.599102,28358800,-0.0470000000000006,0.10999900000000196,-0.20294485944989246,0.6049717802848023,0.4549999999999983,0.26000000000000156,22.560713999999997,17.773213857142856,23.544766566666667,18.386916733333337,13513000.0,20834114.285714287,0.559685177087888,Thursday,1,2011
2011-01-07,23.114,23.348,22.903999,23.108999,21.501909,13989000,18.360001,18.387501,18.125,18.24,16.551456,28248400,-0.005001000000000033,-0.12000100000000202,-0.021636237777970205,-0.6536001822657963,0.4440010000000001,0.2625010000000003,22.64114242857143,17.857499571428573,23.522433233333334,18.3630834,14586000.0,23012742.85714286,0.4952138882202178,Friday,1,2011
2011-01-10,23.135,23.215,22.910999,23.02,21.41909,10565000,18.174999,18.309999,17.945,17.952499,16.290577,18202400,-0.11500000000000199,-0.22250000000000014,-0.49708234277070235,-1.2242091457611644,0.3040009999999995,0.36499900000000096,22.733713857142856,17.911785142857145,23.505933266666666,18.3325,15002571.42857143,24038914.285714287,0.5804179668615128,Monday,1,2011
2011-01-11,23.120001,23.200001,22.839001,22.940001,21.344662,8972000,18.012501,18.129999,17.887501,17.969999,16.306456,20593600,-0.17999999999999972,-0.04250199999999893,-0.7785466791286026,-0.23595834914873248,0.36100000000000065,0.2424980000000012,22.80928557142857,17.965356571428572,23.485399966666666,18.313249933333335,15737714.285714285,25394857.14285714,0.43566933416206977,Tuesday,1,2011
2011-01-12,23.059999,23.283001,22.973,23.283001,21.663799,10265000,18.0,18.157499,17.997499,18.1525,16.472065,18545200,0.22300199999999748,0.15249999999999986,0.9670512127949246,0.8472222222222214,0.31000099999999975,0.16000000000000014,22.980428714285715,18.039999571428574,23.471400033333335,18.3029166,14451000.0,24371314.285714287,0.5535124991911654,Wednesday,1,2011
2011-01-13,23.284,23.351,23.129,23.351,21.727066,7222000,18.282499,18.32,17.73,17.785,16.138586,28109600,0.06700000000000017,-0.49749900000000125,0.2877512454904663,-2.721176136807125,0.22199999999999775,0.5899999999999999,23.120571428571427,18.059285285714285,23.422466700000005,18.2689166,13534428.57142857,25795828.57142857,0.25692290178444377,Thursday,1,2011
2011-01-14,23.368999,23.691,23.33,23.691,22.043427,10951000,17.817499,17.887501,17.684999,17.780001,16.134048,25165600,0.3220010000000002,-0.03749800000000292,1.3778981290555075,-0.21045602415918707,0.36100000000000065,0.20250199999999907,23.215143,18.024642714285715,23.38153333333333,18.219916633333334,11119428.57142857,23889085.714285713,0.43515751660997554,Friday,1,2011
2011-01-18,23.622,23.898001,23.622,23.763,22.110422,6672000,17.817499,17.8375,17.684999,17.8025,16.154459,19341600,0.1410000000000018,-0.014999000000003093,0.5969011938023951,-0.08418128717169056,0.27600100000000083,0.15250099999999733,23.308143,17.954642714285715,23.343366633333332,18.168749966666667,9805142.857142856,22600914.285714287,0.3449559498697109,Tuesday,1,2011
